up_code,up_name_final,legal_entity,group_name,group_confidence,ownership_pct,ownership_pct_numeric,owner_count,technology,unit_type_omie,zone_omie,uf_count,uf_codes,uf_names,subject_code,mapping_source,group_source_url
EONUC01,EONUR CONSUMO CLIENTES TUR,"REGSITI COMERCIALIZADORA REGULADA, S.L.U.",,,100 COMERCIALIZADOR,,1,Comercializador ultimo recurso,ULTIMO RECURSO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GNSUC01,GN SUR COMPRA,"COMERCIALIZADORA REGULADA GAS POWER, S.A",,,100 COMERCIALIZADOR,,1,Comercializador ultimo recurso,ULTIMO RECURSO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
HCURC01,HCCUR UNIDAD DE COMPRA CUR,BASER COMERCIALIZADORA DE REFERENCIA SA,,,100 COMERCIALIZADOR,,1,Comercializador ultimo recurso,ULTIMO RECURSO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IBCUC01,IBERDROLA CUR,"CURENERGÍA COMERCIALIZADOR DE ÚLTIMO RECURSO, SAU",,,100 COMERCIALIZADOR,,1,Comercializador ultimo recurso,ULTIMO RECURSO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ABOX,COMPRA SERVICIOS AUXILIARES,ABOÑO GENERACIONES ELECTRICAS SLU,,,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ACAPC01,ACAPERSA 1997 S.L.,ACAPERSA 1997 SL,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ADXRC03,AUDAX RENOVABLES DIRECTA,AUDAX RENOVABLES S.A.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AGERC04,ASTURAGUA SICA,GRUPO ENERGÉTICO ASECOR S.L,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AGERC10,ONS CON,GRUPO ENERGÉTICO ASECOR S.L,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AGMAC01,AGUAS DE MARQUESADO,AGUAS DEL MARQUESADO,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMBIETX,AMBIETA COM. AUX.,"AXPO IBERIA, S.L.",Axpo,verified_corporate,100,100.0,1,Rep. Consumos Auxiliares,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.axpo.com/es/es/about-us/axpo-iberia.html
APRC01,APRESTOS DE LANERIA,APRESTOS DE LANERIA SA,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ARGC01,ARGIMODE S L,ARGIMODE SL,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ARRU1XR,UOF CONSUMO SER. AUX. ARRU1,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Compras Consumos Auxiliares,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
ARRU2XR,UOF CONSUMO SER. AUX. ARRU2,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Compras Consumos Auxiliares,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
ASTCP3,ASTURAGUA FR COMPRA,ASTURAGUA SEVICIO INTEGRAL DEL CICLO DEL AGUA SAU,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,FRONTERA FRANCIA,,,,,OMIE exact unit code,
ASTVP3,ASTURAGUA FR VENTA,ASTURAGUA SEVICIO INTEGRAL DEL CICLO DEL AGUA SAU,,,100,100.0,1,Import. de comercializadoras,CONSUMIDOR DIRECTO,FRONTERA FRANCIA,,,,,OMIE exact unit code,
AVILC01,ALUMBRADO+EDIFICIOS AYTO,AYUNTAMIENTO DE AVILES,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
BAHIABX,BAHIAB SERV. AUXILIARES,BAHIA DE BIZKAIA ELECTRICIDAD S.L.,,,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
BAKC01,BASKONIA KIROL HIRIA SLU,BASKONIA KIROL HIRIA SLU,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
BIOC01,BIODIESEL ARAGON,BIODIESEL ARAGON SL,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
BRR1XR1,SSAA LOS BARRIOS REPR,"EDP ESPAÑA, S.A.U. (GENERACIÓN)",EDP,derived_from_legal_name,100,100.0,1,Compras Consumos Auxiliares,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.edp.com/
BSGRC01,PLATA,BSG ENERGIA SL,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CALEC01,CALERA NUEVA,CALERA DE ALZO S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CALRC01,UNIDAD DE REPRESENTACION,CALERA DE ALZO S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CAMG20X,COMPRA SERV.AUX. CAMGI20,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
CD02R01,CD02R01,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Compras Cons. Directo Balance,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
CD03R01,CD03R01,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Compras Cons. Directo Balance,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
CD04R01,CD04R01,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Compras Cons. Directo Balance,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
CD05R01,CD05R01,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Compras Cons. Directo Balance,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
CELC01,CELLTECH,CELLTECH S.L.U,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CELRC01,CELSA REP COMPRA ESPAÑA,"COMPAÑÍA ESPAÑOLA DE LAMINACIÓN, S.L.",,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CELRC02,CELSA REP COM ESP FERISA,"COMPAÑÍA ESPAÑOLA DE LAMINACIÓN, S.L.",,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CJON1XR,REPRESENTANTE DE CONSUMOS AUX,TOTALENERGIES GAS AND POWER LIMITED,TotalEnergies,derived_from_legal_name,100,100.0,1,Compras Consumos Auxiliares,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://totalenergies.com/
CJON3XR,REPRESENTANTE DE CONSUMOS AUX,TOTALENERGIES GAS AND POWER LIMITED,TotalEnergies,derived_from_legal_name,100,100.0,1,Compras Consumos Auxiliares,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://totalenergies.com/
CTNUX,GDF SUEZ CASTELNOU AUX,ENGIE CASTELNOU,ENGIE,derived_from_legal_name,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.engie.com/
CUPRC01,CUPIRE PADESA,CUPIRE PADESA S.L,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CUPRC02,BAJA TENSIÓN CON IE,CUPIRE PADESA S.L,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CZFVC01,CONSORCIO ZONA FRANCA DE VIGO,CONSORCIO ZONA FRANCA DE VIGO,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DEPOC01,DEPORTIVO ALAVES,DEPORTIVO ALAVES SAD,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DETRC01,REP. CONSUMIDOR DIRECTO ATZ,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
DETRC02,DETRC02,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
DETRC16,DETRC16,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
DETSSAA,DETSSAA,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
DOLRC01,DOLNO NUEVO,DOLOMITAS DEL NORTE S.A.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DRERC01,UO COMPRA CD SIN EXENCION IE,"FOENER ENERGÍA, S.L.",,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DRERC05,UO COMPRA CD EXENCION 85%,"FOENER ENERGÍA, S.L.",,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DRERC06,UO COMPRA CD EXENCION 21.7%,"FOENER ENERGÍA, S.L.",,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ECT2X,CONSUMOS AUXILIARES DE ECT2,IGNIS ENERGIA S.L.,,,100,100.0,1,Rep. Consumos Auxiliares,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ECYRREX,COMPRA SSAA ECYR,ENEL GREEN POWER ESPAÑA SL (ACT: COM RE),,,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EDPCXR,REPRESENTANTE DE CONSUMOS AUX,TOTALENERGIES GAS AND POWER LIMITED,TotalEnergies,derived_from_legal_name,100,100.0,1,Compras Consumos Auxiliares,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://totalenergies.com/
EENEC01,CONSUMO HUELVA,MAGNON GREEN ENERGY SL,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EENRC02,CONSUMO PONT+NAV,MAGNON GREEN ENERGY SL,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EGEDCX,UOF COMPRA SERVICIOS AUX,ACCIONA GREEN ENERGY DEVELOPMENTS,Acciona,derived_from_legal_name,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.acciona.com/
EGLEX,EGL SERV. AUX.(CONSUMO),"AXPO IBERIA, S.L.",Axpo,verified_corporate,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.axpo.com/es/es/about-us/axpo-iberia.html
ELEAUX,UNIDAD COMPRA CONSUMOS AUXILIA,"ELECTRICIDAD ELEIA, S.L.U.",,,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ENURC01,ENURC01,ENERGIA NUFRI SLU,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ESCCC1X,GDF SUEZ ESCOMBRERAS 1 AUX,ENGIE CARTAGENA S.L,ENGIE,derived_from_legal_name,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.engie.com/
ESCCC2X,GDF SUEZ ESCOMBRERAS 2 AUX,ENGIE CARTAGENA S.L,ENGIE,derived_from_legal_name,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.engie.com/
ESCCC3X,GDF SUEZ ESCOMBRERAS 3 AUX,ENGIE CARTAGENA S.L,ENGIE,derived_from_legal_name,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.engie.com/
EUCDR01,COMPRA CD BALANCE,"WIND TO MARKET, S.A.",,,100,100.0,1,Compras Cons. Directo Balance,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EXISC01,EXIS COMPONENTS S.L.,EXIS COMPONENTS S.L.,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
FLAMC01,FLAMAGAS LLINARS SLU,FLAMAGAS LLINARS SLU,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
FLECC01,HORNO,LA FLECA DE L EMPORDA S.A.,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GEMRC01,UO REGANOSA,"GESTION DE ENERGÍA Y MERCADOS, S.L.",,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GMEEC01,COMPRA CONSUMIDOR DIRECTO,GARCIA-MUNTE ENERGIA SL,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GRAFC01,GRAFICAS VARIAS S.A.,GRAFICAS VARIAS S.A.,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GUISC02,GUIS CONSUMIDOR DIRECTO,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GUISR01,GUISSONA SRAD,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",,,100,100.0,1,Compras Cons. Directo Balance,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
HAPOC01,HAPOC01,HARINAS POLO S.A,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
HCGCOX,COMPRA SSAA PARA PARQUES EOLIC,"EDP ESPAÑA, S.A.U. (GENERACIÓN)",EDP,derived_from_legal_name,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.edp.com/
HILAC01,S.A. HILADOS EGARFIL,S.A. HILADOS EGARFIL,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IBGESX,IBGES CONSUMO SERV AUXILIARES,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Consumo de productores,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.iberdrola.com/
INVVC01,INVERGOMAR,INVERGOMAR RESTAURACION SL,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ISEOC01,ISEOC01,ISEO ENERGÍA,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC01,JOIRC01,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC02,JOIRC02,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC03,JOIRC03,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC05,JOIRC05,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC06,JOIRC06,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC07,JOIRC07,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC08,JOIRC08,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC09,JOIRC09,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC11,JOIRC11,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC12,JOIRC12,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC13,JOIRC13,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC14,JOIRC14,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC15,JOIRC15,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC16,JOIRC16,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC18,JOIRC18,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC19,JOIRC19,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC20,JOIRC20,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC21,JOIRC21,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC22,JOIRC22,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC23,JOIRC23,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC24,JOIRC24,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC25,JOIRC25,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC27,JOIRC27,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC28,JOIRC28,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC30,JOIRC30,ENERJOIN S.L.,,,100,100.0,1,Compras Cons. Directo Balance,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC31,JOIRC31,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC32,JOIRC32,ENERJOIN S.L.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC33,JOIRC33,ENERJOIN S.L.,,,100,100.0,1,Compras Cons. Directo Balance,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
JOIRC34,JOIRC34,ENERJOIN S.L.,,,100,100.0,1,Compras Cons. Directo Balance,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
LOBOC01,ALMENDRA Y MIEL S.A,ALMENDRA Y MIEL S.A,,,100,100.0,1,Rep. de consumidores directos,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
MATAC01,PIZARRAS MATACOUTA COMPRA,PIZARRAS MATACOUTA S.A,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
MELRC01,BERNA TEXTIL,HISPANO TEX S.A.U.,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
MELUC01,FABRICAS COMPAÑIA,HISPANO TEX S.A.U.,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
MERC01,FABRICA MEROLTEX,MEROLTEX SL,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
MOIAC01,MATADERO,ESCORXADOR COMARCAL DEL MOIANES S.A.,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
MUESC01,MUESTRARIOS,MUESTRARIOS IBERIA SL,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
NENRC01,NENAP,NUEVAS ENERGIAS APLICADAS SL,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
NUFRR01,NUFRI SAT RAD,ENERGIA NUFRI SLU,,,100,100.0,1,Compras Cons. Directo Balance,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
OLLEC01,FRANCISCO OLLER S.A.,FRANCISCO OLLER S.A.,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ONDC01,ONDARE UNIVERSIDAD,ONDARE UNIVERSIDAD SLU,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
PUIC01,TEXTIL PUIG UBACH SA,TEXTIL PUIG UBACH SA,,,100,100.0,1,Consumidor directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
PVENT2X,AUTOCONSUMO PLANA DEL VENT2,"ALPIQ ENERGÍA ESPAÑA, S.A.U.",,,100,100.0,1,Compras Consumos Auxiliares,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
RECRC08,PIENSOS DARUZ,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
RECRC09,FORESTA TERRENOS,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
RECRC11,ALUMASA,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
RECRC14,MINAS DE ALCANTARA,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
RECRC16,CASAT,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
RECRC17,COPRADO,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
RECRC19,SERVIO EXTREMEÑO DE SALUD,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
RECRC21,MAFRESA,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
RECRC22,DIPUTACION DE BADAJOZ,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
