up_code,up_name_final,legal_entity,group_name,group_confidence,ownership_pct,ownership_pct_numeric,owner_count,technology,unit_type_omie,zone_omie,uf_count,uf_codes,uf_names,subject_code,mapping_source,group_source_url
AGUG,AGUAYO G,"REPSOL SERVICIOS RENOVABLES, S.A.",Repsol,derived_from_legal_name,100,100.0,1,Turbinación bombeo,GENERACION,ZONA ESPAÑOLA,4.0,AGU1|AGU2|AGU3|AGU4,AGUAYO 1 G|AGUAYO 2 G|AGUAYO 3 G|AGUAYO 4 G,REPSB,eSIOS UP + OMIE exact code + eSIOS UF,https://www.repsol.com/
AHORC01,AHORA PEN,AHORA LUZ ENERGÍA SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,AHORC01,AHORA PEN,ALENE,eSIOS UP + OMIE exact code + eSIOS UF,
AHTC01,AHTC01,"COMERCIALIZADORA ELECTRICA DE TENERIFE, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,AHTC01,AHTC01,COMED,eSIOS UP + OMIE exact code + eSIOS UF,
AIGRCTI,PT ZONA AIGRCTI,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Tarifa CUR (uof),GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,
AIGRCTL,PT ZONA CENTRO-LITORAL,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Tarifa CUR (uof),GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,
AIGRGDL,PT ZONA GRANDE LISBOA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Tarifa CUR (uof),GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,
AIGRMN4,PT 400 KV DO MINHO,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Tarifa CUR (uof),GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,
AIGRSUL,PT ZONA SUR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Tarifa CUR (uof),GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,
AIGRTMD,PT ZONA AIGRTMD,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Tarifa CUR (uof),GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,
AIREC01,AIREL,AIRE LIMPIO S.L.,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,AIREC01,AIREL,AIREL,eSIOS UP + OMIE exact code + eSIOS UF,
AIREV01,AIREV01,COMERCIALIZADOR,,,,,1,Solar fotovoltaica,,,1.0,AIREV01,AIREV01,AIREL,eSIOS UP + OMIE exact code + eSIOS UF,
AIRVD01,AIRVD01,AIRE LIMPIO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AIZEC01,UP AIZEN,AIZEN ENERGIA SOSTENIBLE RENOVABLE,,,,,1,Comercializadores mercado libre,,,1.0,AIZEC01,UP AIZEN,AIZEE,eSIOS UP + OMIE exact code + eSIOS UF,
AJENC01,AJENC01,"A2J ENERGÍA, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,AJENC01,AJENC01,AJENE,eSIOS UP + OMIE exact code + eSIOS UF,
ALAHC01,UP_HALAHUR,HIDROCARBUROS ALHAURÍN SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,ALAHC01,UP_HALAHUR,ALAHU,eSIOS UP + OMIE exact code + eSIOS UF,
ALARCOS,ALARCOS,AUDAX RENOVABLES,,,,,1,Solar fotovoltaica,,,1.0,ALARCOS,PV ALARCOS,ADXRE,eSIOS UP + OMIE exact code + eSIOS UF,
ALBATER,UP ALBATER,TRISOLARIS AG,,,,,1,Solar fotovoltaica,,,1.0,UFIALBA,UF ALBATER,TRISO,eSIOS UP + OMIE exact code + eSIOS UF,
ALBCC01,ALBCOUP,COMERCIALIZADORA ELECTRICA DE ALBATARREC SLU,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,ALBCC01,ALBCOUP,ALBCO,eSIOS UP + OMIE exact code + eSIOS UF,
ALBOLOT,UP_ALBOLOT,LIDERA COMERCIALIZADORA ENERGIA SL,,,,,1,Solar fotovoltaica,,,1.0,UF_ALBO,UF_ALBOLOT,LIDER,eSIOS UP + OMIE exact code + eSIOS UF,
ALCAC01,ALCANZIA,ALCANZIA ENERGIA,,,,,1,Comercializadores mercado libre,,,1.0,ALCAC01,ALCAC01,ALCAN,eSIOS UP + OMIE exact code + eSIOS UF,
ALCAZA2,ALCAZARES2,ELECTRICIDAD ELEIA SL,,,,,1,Solar fotovoltaica,,,1.0,ALCAZA2,ALCAZARES2,ELEIA,eSIOS UP + OMIE exact code + eSIOS UF,
ALDDC01,ALDDC01,"ACCIONA COMERCIALIZADORA B2C, S.L. UNIPERSONAL",Acciona,derived_from_legal_name,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,ALDDC01,ALDDC01,ALDEC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.acciona.com/
ALDEC01,ALDEC01,ALDEFE COMERCIALIZADORA DE ENE,,,,,1,Comercializadores mercado libre,,,1.0,ALDEC0F,ALDEC01,ALDEF,eSIOS UP + OMIE exact code + eSIOS UF,
ALDEHU,ALDEHU,HISPAELEC,,,,,1,Eólica terrestre,,,1.0,ALDEH,ALDEH,HISPE,eSIOS UP + OMIE exact code + eSIOS UF,
ALDRC01,ALDRO ENER,"ENI PLENITUDE IBERIA, S.L.U.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,ALDRC01,ALDRO ENER,ALDRO,eSIOS UP + OMIE exact code + eSIOS UF,
ALDRC02,COMERCIALIZADORA ELECTRICA PT,"ENI PLENITUDE IBERIA, S.L.U.-SUCURSAL EM PORTUGAL",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,
ALDRE01,ALDRO GENERACION,"ENI PLENITUDE IBERIA, S.L.U.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ALDRE02,FV INSTALACION MAYOR 1MW,"ENI PLENITUDE IBERIA, S.L.U.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ALDRV01,ALDRV01,ALDROENERGIA Y SOLUCIONES SL,,,,,1,Solar fotovoltaica,,,1.0,ALDRV01,ALDRV01,ALDRO,eSIOS UP + OMIE exact code + eSIOS UF,
ALFAC02,ALFA ENERGIA,"ALFA ENERGIA, LDA",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,
ALFAV02,UNIDADE VENDA ALFA ENERGIA,"ALFA ENERGIA, LDA",,,100,100.0,1,RE Tarifa CUR (uof),GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,
ALG3,ALG3,"REPSOL SERVICIOS RENOVABLES, S.A.",Repsol,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,3.0,ALG3TG1|ALG3TG2|ALG3TV1,ALG3TG1|ALG3TG2|ALG3TV1,REPSB,eSIOS UP + OMIE exact code + eSIOS UF,https://www.repsol.com/
ALGICA1,ALGICA1,"SUMINISTROS ESPECIALES ALGINETENSES, S.C.V.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,ALGICA1,ALGICA1,COALG,eSIOS UP + OMIE exact code + eSIOS UF,
ALHAM,ALHAM,GENERA ENERGIA Y TECNOLOGIA,,,,,1,Solar fotovoltaica,,,1.0,ALHAM,ALHAM,GNRA,eSIOS UP + OMIE exact code + eSIOS UF,
ALIMA,LIMA,EDP GEM PORTUGAL S.A.,EDP,derived_from_legal_name,100,100.0,1,Hidráulica Generación,GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,https://www.edp.com/
ALIMAB,BOMBAS DO LIMA,EDP GEM PORTUGAL S.A.,EDP,derived_from_legal_name,100,100.0,1,Consumo Bombeo Mixto,BOMBEO,ZONA PORTUGUESA,,,,,OMIE exact unit code,https://www.edp.com/
ALIOC01,ALIOC01,ALIO ENERGIA S.L.,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,ALIOC01,ALIOC01,ALIOE,eSIOS UP + OMIE exact code + eSIOS UF,
ALMAC01,ALUM MAEST,ALUMINIOS DEL MAESTRE,,,,,1,Consumos directos en mercado,,,1.0,ALMAC01,ALUM MAEST,ALMAE,eSIOS UP + OMIE exact code + eSIOS UF,
ALPXC01,ALPXC01,"ALPEX IBERICA DE ENERGIA,S.L",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,ALPXC01,ALPXC01,ALPEX,eSIOS UP + OMIE exact code + eSIOS UF,
ALQSC01,ALQSC01,ALQUILER SEGURO ENERGIA SA,,,,,1,Comercializadores mercado libre,,,1.0,ALQSC01,ALQSC01,ALSEG,eSIOS UP + OMIE exact code + eSIOS UF,
ALSEC01,ALSEC01,ALSET COMERCIALIZADORA,,,,,1,Comercializadores mercado libre,,,1.0,ALSEC01,ALSEC01,ALSEC,eSIOS UP + OMIE exact code + eSIOS UF,
ALUEC01,ALUZPENIN,ALUZ ENERGÍA ELÉCTRICA SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,ALUEC01,ALUZPENIN,ALUZE,eSIOS UP + OMIE exact code + eSIOS UF,
ALUZC01,AHORRELUZ,AHORRELUZ SERVICIOS ONLINE SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,ALUZC01,AHORRELUZ,ALUZ,eSIOS UP + OMIE exact code + eSIOS UF,
ALZ1,ALMARAZ 1,"ENDESA GENERACIÓN, S.A.",Endesa,derived_from_legal_name,"36,021",36.021,3,Nuclear,GENERACION,ZONA ESPAÑOLA,1.0,ALZ1,ALMARAZ 1,IGNU,eSIOS UP + OMIE exact code + eSIOS UF,https://www.endesa.com/
ALZ1,ALMARAZ 1,GAS NATURAL COMERCIALIZADORA,Naturgy,verified_corporate,"11,292",11.292,3,Nuclear,GENERACION,ZONA ESPAÑOLA,1.0,ALZ1,ALMARAZ 1,IGNU,eSIOS UP + OMIE exact code + eSIOS UF,https://www.naturgy.com/app/uploads/2025/02/CCAA-Individuales-y-Consolidadas-NATURGY-2024.pdf
ALZ1,ALMARAZ 1,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,"52,687",52.687,3,Nuclear,GENERACION,ZONA ESPAÑOLA,1.0,ALZ1,ALMARAZ 1,IGNU,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
ALZ2,ALMARAZ 2,GAS NATURAL COMERCIALIZADORA,Naturgy,verified_corporate,"11,292",11.292,3,Nuclear,GENERACION,ZONA ESPAÑOLA,1.0,ALZ2,ALMARAZ 2,IGNU,eSIOS UP + OMIE exact code + eSIOS UF,https://www.naturgy.com/app/uploads/2025/02/CCAA-Individuales-y-Consolidadas-NATURGY-2024.pdf
ALZ2,ALMARAZ 2,"ENDESA GENERACIÓN, S.A.",Endesa,derived_from_legal_name,"36,021",36.021,3,Nuclear,GENERACION,ZONA ESPAÑOLA,1.0,ALZ2,ALMARAZ 2,IGNU,eSIOS UP + OMIE exact code + eSIOS UF,https://www.endesa.com/
ALZ2,ALMARAZ 2,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,"52,687",52.687,3,Nuclear,GENERACION,ZONA ESPAÑOLA,1.0,ALZ2,ALMARAZ 2,IGNU,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
AMAZC01,AMAZON C,COMERCIALIZADORA DE ENERGIAS RENOVABLES Y DE SERVICIOS,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,AMAZC01,AMAZON C,COMEF,eSIOS UP + OMIE exact code + eSIOS UF,
AMBIETA,AMBIETA,"AXPO IBERIA, S.L.",Axpo,verified_corporate,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,3.0,AMBITG1|AMBITG2|AMBITV,AMBITG1|AMBITG2|AMBITV,BIZE,eSIOS UP + OMIE exact code + eSIOS UF,https://www.axpo.com/es/es/about-us/axpo-iberia.html
AMBIETX,AMBIETX,"AXPO IBERIA, S.L.",Axpo,verified_corporate,100,100.0,1,Consumo de Servicios Auxiliares,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,1.0,AMBIETX,AMBIETX,BIZE,eSIOS UP + OMIE exact code + eSIOS UF,https://www.axpo.com/es/es/about-us/axpo-iberia.html
AMEC01,AMEC01,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,AMEC01,AMEC01,AME,eSIOS UP + OMIE exact code + eSIOS UF,
AMELC01,-,ARCELORMITTAL ENERGY S.C.A,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,AMELC01,-,AMELU,eSIOS UP + OMIE exact code + eSIOS UF,
AMEVD1,UNIDAD OFERTA TARIFA AME,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMEVD2,UNIDAD OFERTA MERCADO AME,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMIC01,AMI,AMI ELECTRUM S.L.,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,AMIC01,AMI,FORZA,eSIOS UP + OMIE exact code + eSIOS UF,
AMPEACI,AMP HEDRO,WIND TO MARKET,,,,,1,Eólica terrestre,,,2.0,AMPADOR|AMPHEAC,AMP.HEDRAC|AMP.PADOR,WMARK,eSIOS UP + OMIE exact code + eSIOS UF,
AMPEC01,AMPER,AMPERIOS ENERGY TRADE,,,,,1,Comercializadores mercado libre,,,1.0,AMPEC01,AMPER,AMPER,eSIOS UP + OMIE exact code + eSIOS UF,
AMPRC01,AMPERE,"AMPERE ENERGY COMERCIALIZADORA Y SERVICIOS ENERGETICOS, SRL",,,,,1,Comercializadores mercado libre,,,1.0,AMPRC01,AMPERE,AMPEA,eSIOS UP + OMIE exact code + eSIOS UF,
AMRE001,AME VENTA REG. ESP. 1,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE002,AME VENTA REG. ESP. 2,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica Renovable,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE003,AME VENTA REG. ESP. 3,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE004,AME VENTA REG. ESP. 4,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE005,AME VENTA REG. ESP. 5,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE007,AME VENTA REG. ESP. 7,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE008,AME VENTA REG. ESP. 8,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE010,AME VENTA REG. ESP. 10,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE013,AME VENTA REG. ESP. 13,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE014,AME VENTA REG. ESP. 14,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE015,AME VENTA REG. ESP. 15,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE016,AMRE016,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE017,AME VENTA REG. ESP. 17,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE018,AME VENTA REG. ESP. 18,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE019,AME VENTA REG. ESP. 19,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE021,AMRE021,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE022,AMRE022,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE027,AME VENTA REG. ESP. 27,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE029,AME VENTA REG. ESP. 29,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE030,AME VENTA REG. ESP. 30,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE031,AME VENTA REG. ESP. 31,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE033,AME VENTA REG. ESP. 33,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica Renovable,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE035,AME VENTA REG. ESP. 35,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE036,AME VENTA REG. ESP. 36,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica Renovable,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE038,AME REG. ESP 038,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Hidráulica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE039,AME REG. ESP 039,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Hidráulica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE040,AME VENTA REG. ESP. 40,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
AMRE042,AMRE042,FACTOR ENERGIA ESPAÑA SAU,,,100,100.0,1,RE Mercado Geotérmica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ANGLC01,ANGLER,"ENERGYASSET COMERCIALIZADORA DE ENERGIA, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,ANGLC01,ANGLER,ANGLB,eSIOS UP + OMIE exact code + eSIOS UF,
ANIMC01,ANIMC01,ANIMA,,,,,1,Comercializadores mercado libre,,,1.0,ANIMC01,ANIMC01,ANIMA,eSIOS UP + OMIE exact code + eSIOS UF,
ANTEC01,ANTEA,ANTEA ENERGÍA COMERCIALIZADORA SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,ANTEC01,ANTEA,ANTEA,eSIOS UP + OMIE exact code + eSIOS UF,
APOANDE,APOAND EXP,"RED ELECTRICA DE ESPAÑA, S.A.U.",,,100,100.0,1,Unidad instrumental internacional,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,,,REE,eSIOS UP + OMIE exact code,
APOANDI,APOAND IMP,"RED ELECTRICA DE ESPAÑA, S.A.U.",,,100,100.0,1,Unidad instrumental internacional,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,,,REE,eSIOS UP + OMIE exact code,
APOFRAE,APOFRA EXP,"RED ELECTRICA DE ESPAÑA, S.A.U.",,,100,100.0,1,Unidad instrumental internacional,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,,,REE,eSIOS UP + OMIE exact code,
APOFRAI,APOFRA IMP,"RED ELECTRICA DE ESPAÑA, S.A.U.",,,100,100.0,1,Unidad instrumental internacional,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,,,REE,eSIOS UP + OMIE exact code,
APOLC01,APOLB,APOLO BUSINESS SL,,,,,1,Comercializadores mercado libre,,,1.0,APOLC01,APOLB,APOLB,eSIOS UP + OMIE exact code + eSIOS UF,
APOMARE,APOMAR EXP,"RED ELECTRICA DE ESPAÑA, S.A.U.",,,100,100.0,1,Unidad instrumental internacional,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,,,REE,eSIOS UP + OMIE exact code,
APOMARI,APOMAR IMP,"RED ELECTRICA DE ESPAÑA, S.A.U.",,,100,100.0,1,Unidad instrumental internacional,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,,,REE,eSIOS UP + OMIE exact code,
APOPORE,APOPOR EXP,"RED ELECTRICA DE ESPAÑA, S.A.U.",,,100,100.0,1,Unidad instrumental internacional,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,,,REE,eSIOS UP + OMIE exact code,
APOPORI,APOPOR IMP,"RED ELECTRICA DE ESPAÑA, S.A.U.",,,100,100.0,1,Unidad instrumental internacional,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,,,REE,eSIOS UP + OMIE exact code,
APRC01,APRESTOS,APRESTOS DE LANERIA SA,,,100,100.0,1,Consumos directos en mercado,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,1.0,APRC01,APRC01,APRES,eSIOS UP + OMIE exact code + eSIOS UF,
APRIC01,APRIM,AUSARTA PRIMA,,,,,1,Comercializadores mercado libre,,,1.0,APRIC01,APRIM,APRIM,eSIOS UP + OMIE exact code + eSIOS UF,
ARACC01,ARACA1,ARACÁN ENERGÍA S.L.,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,ARACC01,ARACA1,ARACA,eSIOS UP + OMIE exact code + eSIOS UF,
ARAIC01,ARAIA,SAN PEDRO DE ARAIA,,,,,1,Comercializadores mercado libre,,,1.0,ARAIC01,ARAIA,CHPED,eSIOS UP + OMIE exact code + eSIOS UF,
ARASC01,ARASOL,ARASOL,,,,,1,Consumos directos en mercado,,,1.0,ARASC01,ARASC01,ARAS,eSIOS UP + OMIE exact code + eSIOS UF,
ARCH,ARCH,WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE),,,100,100.0,1,Hidráulica UGH,GENERACION,ZONA ESPAÑOLA,1.0,ARCH,ARCHENA,BARER,eSIOS UP + OMIE exact code + eSIOS UF,
ARCOS1,ARCOS1,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,1.0,ARCOS1,ARCOS1,IBGT,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
ARCOS2,ARCOS2,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,1.0,ARCOS2,ARCOS2,IBGT,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
ARCOS3,ARCOS3,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,3.0,ARC3TG1|ARC3TG2|ARC3TV,ARC3TG1|ARC3TG2|ARC3TV,IBGT,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
AREPC02,AUDAX RENOV. SUC. EM PORTUGAL,AUDAX RENOVABLES S.A.-SUCURSAL EM PORTUGAL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,
AREPV02,REPRE. AUTOCONSUMIDORES,AUDAX RENOVABLES S.A.-SUCURSAL EM PORTUGAL,,,100,100.0,1,RE Tarifa CUR (uof),GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,
ARGC01,ARGI,ARGIMODE SL,,,100,100.0,1,Consumos directos en mercado,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,1.0,ARGC01,ARGC01,ARGIM,eSIOS UP + OMIE exact code + eSIOS UF,
ARRU1,ARRUBAL1,"CONTOURGLOBAL LA RIOJA, S.L.",,,,,1,Ciclo Combinado,,,1.0,ARRU1,UFARRU1,ARRUB,eSIOS UP + OMIE exact code + eSIOS UF,
ARRU1R,UOF REPRESENTADA DE ARRUBAL 1,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
ARRU1X,ARRU1X,"CONTOURGLOBAL LA RIOJA, S.L.",,,,,1,Consumo de Servicios Auxiliares,,,1.0,ARRU1X,ARRU1X,ARRUB,eSIOS UP + OMIE exact code + eSIOS UF,
ARRU1XR,UOF CONSUMO SER. AUX. ARRU1,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Compras Consumos Auxiliares,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
ARRU2,ARRUBAL2,"CONTOURGLOBAL LA RIOJA, S.L.",,,,,1,Ciclo Combinado,,,1.0,ARRU2,UFARRU2,ARRUB,eSIOS UP + OMIE exact code + eSIOS UF,
ARRU2R,UOF REPRESENTADA DE ARRUBAL 2,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
